event_number,track_id,step_number,x,y,z,ux,uy,uz,angle,step_length,track_length,E_kin,E_dep
1,1,75,-33.298,-13.617,-19.497,-0.402,0.235,0.885,105.972,1.000,71.833,325.248,4.159
1,1,76,-33.654,-13.409,-18.713,-0.535,0.500,0.680,88.317,1.000,72.833,305.277,19.972
1,1,77,-34.123,-12.971,-18.118,-0.629,0.514,0.584,80.671,1.000,73.833,299.452,5.825
1,1,78,-34.670,-12.524,-17.609,-0.578,0.576,0.578,81.421,1.000,74.833,289.319,10.132
1,1,79,-35.171,-12.026,-17.109,0.108,0.990,0.092,81.962,1.000,75.833,287.536,1.783
1,1,80,-35.077,-11.171,-17.029,0.328,0.937,0.122,92.477,1.000,76.833,276.641,10.895
1,1,81,-34.796,-10.368,-16.925,-0.130,0.989,-0.063,66.016,1.000,77.833,269.547,7.094
1,1,82,-34.907,-9.526,-16.979,0.028,0.785,0.619,103.119,1.000,78.833,264.472,5.075
1,1,83,-34.883,-8.861,-16.454,0.519,0.765,0.380,113.348,1.000,79.833,256.796,7.677
1,1,84,-34.446,-8.218,-16.134,0.887,0.417,0.200,127.975,1.000,80.833,248.730,8.066
1,1,85,-33.707,-7.870,-15.967,0.657,0.687,0.312,117.604,1.000,81.833,241.042,7.687
1,1,86,-33.164,-7.302,-15.710,0.906,0.420,-0.051,117.039,1.000,82.833,234.879,6.163
1,1,87,-32.421,-6.957,-15.751,0.865,0.458,0.207,126.449,1.000,83.833,228.484,6.395
1,1,88,-31.720,-6.586,-15.583,0.863,-0.409,0.296,153.600,1.000,84.833,225.154,3.330
1,1,89,-31.023,-6.916,-15.344,0.884,-0.162,0.439,159.912,1.000,85.833,217.356,7.798
1,1,90,-30.318,-7.045,-14.994,0.640,-0.124,0.758,170.136,1.000,86.833,212.472,4.884
1,1,91,-29.812,-7.143,-14.394,0.048,-0.163,0.985,139.129,1.000,87.833,206.490,5.983
1,1,92,-29.774,-7.271,-13.623,0.237,0.556,0.797,123.523,1.000,88.833,202.237,4.253
1,1,93,-29.590,-6.839,-13.004,-0.014,0.005,1.000,132.653,1.000,89.833,197.117,5.120
1,1,94,-29.601,-6.835,-12.235,0.165,-0.840,0.516,134.438,1.000,90.833,191.663,5.453
1,1,95,-29.475,-7.474,-11.842,0.772,0.479,0.418,132.170,1.000,91.833,187.043,4.621
1,1,96,-28.895,-7.113,-11.528,0.433,0.755,-0.493,74.948,1.000,92.833,184.195,2.848
1,1,97,-28.572,-6.549,-11.896,-0.400,0.631,-0.664,25.691,1.000,93.833,178.452,5.743
1,1,98,-28.866,-6.084,-12.385,-0.822,-0.566,-0.065,64.084,1.000,94.833,146.342,32.110
1,1,99,-29.409,-6.458,-12.428,-0.354,-0.443,0.824,116.939,1.000,95.833,136.544,9.797
1,1,100,-29.633,-6.738,-11.908,-0.330,0.681,0.654,92.270,1.000,96.833,126.256,10.288
1,1,101,-29.830,-6.332,-11.518,-0.849,0.001,0.529,78.193,1.000,97.833,117.258,8.998
1,1,102,-30.306,-6.331,-11.221,-0.053,-0.225,-0.973,50.009,1.000,98.833,109.321,7.937
1,1,103,-30.334,-6.450,-11.734,-0.101,-0.991,-0.088,98.477,1.000,99.833,66.019,43.302
1,1,104,-30.359,-6.694,-11.756,-0.448,-0.486,-0.751,47.056,0.522,100.355,53.895,12.124
1,1,105,-30.438,-6.780,-11.889,0.392,0.194,0.899,145.889,0.375,100.730,50.278,3.618
1,1,106,-30.376,-6.750,-11.746,0.606,-0.712,-0.355,111.096,0.335,101.065,48.083,2.195
1,1,107,-30.287,-6.855,-11.799,0.210,0.114,0.971,141.043,0.312,101.378,44.251,3.832
1,1,108,-30.260,-6.840,-11.674,0.045,0.064,0.997,134.340,0.274,101.651,40.465,3.787
1,1,109,-30.255,-6.833,-11.563,-0.260,-0.531,0.807,121.965,0.237,101.889,35.369,5.096
1,1,110,-30.278,-6.880,-11.491,0.198,-0.785,-0.588,86.905,0.192,102.081,33.411,1.958
1,1,111,-30.262,-6.944,-11.539,-0.982,-0.036,-0.183,39.286,0.176,102.256,30.936,2.476
1,1,112,-30.333,-6.947,-11.552,-0.834,-0.479,-0.273,52.196,0.156,102.413,27.118,3.817
1,1,113,-30.382,-6.975,-11.568,-0.185,-0.846,0.499,117.092,0.128,102.541,21.947,5.171
1,1,114,-30.390,-7.011,-11.547,-0.388,0.921,-0.036,57.256,0.094,102.635,19.884,2.063
1,1,115,-30.404,-6.978,-11.548,0.649,0.218,-0.729,82.621,0.082,102.717,13.325,6.559
1,1,116,-30.391,-6.973,-11.563,0.815,0.222,0.535,148.473,0.049,102.766,10.570,2.755
1,1,117,-30.379,-6.970,-11.555,0.287,-0.452,0.845,154.081,0.038,102.804,9.361,1.209
1,1,118,-30.376,-6.975,-11.545,-0.791,0.603,0.108,51.467,0.034,102.838,6.583,2.778
1,1,119,-30.382,-6.971,-11.544,-0.005,0.996,0.089,77.315,0.025,102.863,6.111,0.472
1,1,120,-30.382,-6.965,-11.544,-0.402,-0.838,-0.370,73.131,0.024,102.887,5.631,0.481
1,1,121,-30.384,-6.970,-11.546,0.862,0.055,-0.505,102.375,0.022,102.909,1.773,3.857
1,1,122,-30.383,-6.970,-11.546,0.862,0.055,-0.505,102.375,0.007,102.916,0.000,1.773
1,5,2,-33.382,-13.997,-23.755,0.413,-0.901,-0.130,120.407,0.447,0.450,52.078,8.015
1,5,3,-33.313,-14.148,-23.777,0.103,0.979,0.175,89.304,0.355,0.804,45.960,6.118
1,5,4,-33.299,-14.014,-23.753,-0.036,0.900,0.435,79.492,0.291,1.095,40.653,5.307
1,5,5,-33.303,-13.913,-23.704,0.636,-0.711,-0.302,137.316,0.239,1.334,36.617,4.036
1,5,6,-33.243,-13.981,-23.733,0.928,-0.175,0.331,151.169,0.203,1.537,30.692,5.925
1,5,7,-33.177,-13.993,-23.709,0.365,-0.726,-0.582,120.938,0.154,1.691,29.386,1.306
1,5,8,-33.152,-14.041,-23.748,-0.903,-0.419,0.097,29.946,0.145,1.836,26.823,2.563
1,5,9,-33.204,-14.065,-23.742,0.879,-0.328,-0.346,161.430,0.126,1.962,24.115,2.708
1,5,10,-33.161,-14.081,-23.759,-0.067,-0.353,0.933,79.572,0.108,2.070,20.641,3.473
1,5,11,-33.164,-14.095,-23.723,-0.767,0.158,0.622,30.004,0.086,2.156,17.596,3.046
1,5,12,-33.187,-14.090,-23.705,0.926,-0.104,0.363,149.668,0.070,2.226,13.424,4.171
1,5,13,-33.169,-14.092,-23.697,-0.879,0.215,0.425,18.107,0.050,2.275,9.367,4.057
1,5,14,-33.179,-14.090,-23.692,-0.377,0.924,0.061,62.473,0.034,2.309,8.082,1.285
1,5,15,-33.183,-14.081,-23.692,-0.055,0.989,-0.138,83.115,0.030,2.339,5.866,2.217
1,5,16,-33.183,-14.075,-23.693,0.458,-0.811,0.363,117.743,0.023,2.362,2.127,3.739
1,5,17,-33.182,-14.076,-23.692,0.458,-0.811,0.363,117.743,0.009,2.371,0.000,2.127
1,4,2,-31.251,-8.221,-26.837,-0.002,0.533,-0.846,138.448,0.409,0.411,46.355,10.515
1,4,3,-31.252,-8.148,-26.955,0.459,0.013,0.888,4.690,0.295,0.706,36.067,10.288
1,4,4,-31.209,-8.146,-26.873,0.151,0.634,-0.759,126.809,0.198,0.904,34.813,1.255
1,4,5,-31.196,-8.091,-26.939,0.929,-0.368,0.041,58.220,0.187,1.091,33.550,1.263
1,4,6,-31.120,-8.121,-26.935,0.578,0.209,0.789,15.332,0.177,1.268,26.166,7.384
1,4,7,-31.088,-8.110,-26.892,-0.793,-0.601,0.098,107.344,0.122,1.389,21.897,4.269
1,4,8,-31.121,-8.135,-26.888,0.149,-0.833,-0.532,110.239,0.094,1.483,16.930,4.967
1,4,9,-31.117,-8.159,-26.903,0.989,0.010,-0.149,67.731,0.066,1.549,13.681,3.249
1,4,10,-31.096,-8.158,-26.906,0.825,0.494,0.274,50.316,0.051,1.600,11.990,1.691
1,4,11,-31.082,-8.150,-26.901,-0.203,-0.434,-0.878,147.044,0.044,1.644,9.329,2.661
1,4,12,-31.085,-8.155,-26.911,0.234,0.675,-0.699,120.473,0.034,1.677,6.475,2.854
1,4,13,-31.083,-8.150,-26.916,0.771,-0.318,0.552,28.161,0.025,1.702,5.727,0.748
1,4,14,-31.079,-8.152,-26.913,0.674,0.551,-0.492,95.665,0.022,1.725,1.922,3.805
1,4,15,-31.078,-8.152,-26.914,0.674,0.551,-0.492,95.665,0.008,1.733,0.000,1.922
1,3,2,-27.397,-3.167,-23.646,0.348,-0.876,-0.335,36.204,1.000,1.009,128.939,10.505
1,3,3,-27.186,-3.697,-23.849,-0.394,0.916,0.073,146.819,1.000,2.009,117.062,11.877
1,3,4,-27.407,-3.184,-23.808,-0.202,0.462,-0.864,108.755,1.000,3.009,107.201,9.861
1,3,5,-27.511,-2.945,-24.254,-0.359,-0.007,-0.933,100.771,1.000,4.009,99.199,8.002
1,3,6,-27.683,-2.948,-24.700,0.540,0.653,0.530,88.384,1.000,5.009,85.804,13.396
1,3,7,-27.478,-2.701,-24.499,-0.511,0.792,0.335,153.600,0.801,5.810,79.683,6.121
1,3,8,-27.650,-2.435,-24.386,0.938,-0.346,0.032,15.681,0.710,6.520,70.909,8.774
1,3,9,-27.389,-2.531,-24.377,0.580,0.608,-0.542,77.936,0.586,7.106,64.427,6.482
1,3,10,-27.252,-2.387,-24.506,0.908,-0.036,-0.418,34.923,0.501,7.607,54.553,9.873
1,3,11,-27.088,-2.393,-24.581,-0.522,0.246,-0.817,118.246,0.382,7.990,11.627,42.927
1,3,12,-27.096,-2.389,-24.595,0.974,-0.011,-0.225,32.983,0.042,8.032,10.514,1.113
1,3,13,-27.083,-2.389,-24.598,-0.912,0.109,0.395,149.428,0.038,8.070,7.333,3.181
1,3,14,-27.090,-2.389,-24.594,-0.174,0.829,0.531,131.274,0.027,8.097,2.440,4.893
1,3,15,-27.091,-2.387,-24.594,0.042,-0.724,-0.689,59.316,0.011,8.108,0.000,2.440
1,2,1,-12.189,-2.112,-18.704,-0.326,0.945,0.036,0.000,0.001,0.001,40.560,0.014
1,2,2,-12.226,-2.006,-18.700,-0.064,0.998,-0.021,15.691,0.238,0.239,32.345,8.215
1,2,3,-12.231,-1.929,-18.702,-0.102,0.992,0.079,13.350,0.167,0.407,28.919,3.426
1,2,4,-12.237,-1.864,-18.696,0.567,-0.801,-0.191,161.546,0.141,0.548,23.588,5.330
1,2,5,-12.211,-1.902,-18.705,0.911,-0.387,0.140,131.095,0.104,0.652,19.558,4.030
1,2,6,-12.178,-1.916,-18.700,0.376,-0.202,0.905,106.287,0.080,0.732,18.174,1.384
1,2,7,-12.167,-1.922,-18.672,0.383,0.601,-0.701,65.269,0.073,0.805,15.196,2.978
1,2,8,-12.157,-1.908,-18.689,0.535,-0.594,0.601,135.525,0.058,0.863,0.686,14.510
1,2,9,-12.157,-1.908,-18.689,0.535,-0.594,0.601,135.525,0.002,0.865,0.000,0.686
2,1,0,0.000,0.000,0.000,-0.115,0.977,0.177,0.000,0.000,0.000,1000.000,0.000
2,1,1,-0.013,0.156,0.021,-0.028,0.996,0.085,7.386,0.158,0.158,999.437,0.563
2,1,2,-0.040,1.129,0.104,-0.066,0.996,0.067,7.019,1.000,1.158,995.970,3.467
2,1,3,-0.104,2.102,0.169,-0.343,0.937,0.059,14.911,1.000,2.158,989.631,6.339
2,1,4,-0.439,3.018,0.226,-0.363,0.851,0.380,19.819,1.000,3.158,988.089,1.542
2,1,5,-0.794,3.849,0.597,-0.164,0.933,0.321,9.077,1.000,4.158,984.149,3.940
2,1,6,-0.954,4.760,0.911,-0.237,0.916,0.324,11.478,1.000,5.158,981.106,3.043
2,1,7,-1.185,5.654,1.227,-0.520,0.623,0.584,39.439,1.000,6.158,979.620,1.486
2,1,8,-1.693,6.263,1.797,-0.476,0.361,0.802,56.635,1.000,7.158,976.302,3.318
2,1,9,-2.158,6.615,2.580,-0.369,0.045,0.928,75.446,1.000,8.158,972.098,4.205
2,1,10,-2.518,6.660,3.486,-0.612,0.354,0.707,57.207,1.000,9.158,967.182,4.916
2,1,11,-3.115,7.005,4.176,-0.574,0.292,0.765,60.827,1.000,10.158,964.209,2.973
2,1,12,-3.675,7.290,4.923,-0.331,-0.121,0.936,85.065,1.000,11.158,959.477,4.732
2,1,13,-3.999,7.172,5.836,-0.339,-0.175,0.924,88.209,1.000,12.158,955.530,3.947
2,1,14,-4.329,7.001,6.738,-0.591,-0.292,0.752,94.796,1.000,13.158,953.827,1.703
2,1,15,-4.906,6.717,7.471,-0.591,-0.264,0.763,93.122,1.000,14.158,951.728,2.099
2,1,16,-5.482,6.460,8.215,-0.496,-0.572,0.653,112.746,1.000,15.158,942.184,9.544
2,1,17,-5.965,5.901,8.852,-0.481,-0.431,0.763,103.313,1.000,16.158,938.233,3.951
2,1,18,-6.435,5.482,9.596,-0.594,-0.404,0.695,101.726,1.000,17.158,932.396,5.837
2,1,19,-7.014,5.088,10.274,-0.823,0.050,0.565,75.851,1.000,18.158,926.595,5.801
2,1,20,-7.816,5.137,10.825,-0.900,-0.207,0.383,91.734,1.000,19.158,923.874,2.720
2,1,21,-8.693,4.935,11.198,-0.826,-0.217,0.521,91.431,1.000,20.158,917.757,6.117
2,1,22,-9.497,4.724,11.706,-0.760,0.074,0.646,74.072,1.000,21.158,911.550,6.208
2,1,23,-10.238,4.796,12.334,-0.702,0.318,0.637,59.662,1.000,22.158,901.979,9.570
2,1,24,-10.921,5.106,12.954,-0.728,0.182,0.661,67.739,1.000,23.158,898.099,3.880
2,1,25,-11.629,5.283,13.598,-0.820,-0.098,0.564,84.343,1.000,24.158,891.378,6.721
2,1,26,-12.427,5.187,14.147,-0.652,-0.230,0.723,91.222,1.000,25.158,885.122,6.256
2,1,27,-13.061,4.964,14.850,-0.636,-0.253,0.729,92.590,1.000,26.158,880.747,4.375
2,1,28,-13.679,4.717,15.559,-0.416,-0.855,0.310,137.110,1.000,27.158,876.072,4.675
2,1,29,-14.083,3.886,15.861,-0.443,-0.798,0.409,131.009,1.000,28.158,871.697,4.375
2,1,30,-14.514,3.111,16.258,-0.404,-0.789,0.463,129.989,1.000,29.158,869.949,1.748
2,1,31,-14.906,2.344,16.708,-0.305,-0.892,0.335,140.992,1.000,30.158,866.478,3.471
2,1,32,-15.202,1.477,17.034,-0.361,-0.893,0.269,141.569,1.000,31.158,861.316,5.162
2,1,33,-15.553,0.610,17.295,-0.336,-0.708,0.621,122.919,1.000,32.158,858.799,2.518
2,1,34,-15.880,-0.078,17.899,-0.307,-0.662,0.684,119.343,1.000,33.158,853.142,5.657
2,1,35,-16.178,-0.721,18.563,0.139,-0.806,0.575,134.600,1.000,34.158,845.913,7.229
2,1,36,-16.042,-1.503,19.121,0.215,-0.712,0.669,127.010,1.000,35.158,844.671,1.242
2,1,37,-15.834,-2.194,19.771,0.193,-0.805,0.561,135.206,1.000,36.158,842.004,2.668
2,1,38,-15.646,-2.975,20.315,0.243,-0.726,0.643,128.590,1.000,37.158,840.209,1.795
2,1,39,-15.410,-3.680,20.940,0.442,-0.610,0.657,122.072,1.000,38.158,833.960,6.249
2,1,40,-14.981,-4.272,21.577,0.631,-0.644,0.432,128.762,1.000,39.158,826.305,7.655
2,1,41,-14.661,-4.599,21.797,0.511,-0.859,0.034,153.182,0.517,39.675,717.501,2.196
2,1,42,-14.169,-5.426,21.830,0.881,-0.471,0.052,123.532,1.000,40.675,712.445,5.056
2,1,43,-13.321,-5.880,21.881,0.927,-0.342,0.156,114.419,1.000,41.675,708.860,3.585
2,1,44,-12.429,-6.208,22.031,0.678,-0.564,0.472,123.104,1.000,42.675,699.544,9.316
2,1,45,-11.777,-6.751,22.485,0.772,-0.270,0.576,104.520,1.000,43.675,693.696,5.848
2,1,46,-11.036,-7.010,23.038,0.783,0.153,0.602,80.438,1.000,44.675,689.549,4.147
2,1,47,-10.283,-6.863,23.617,0.805,-0.109,0.584,95.509,1.000,45.675,684.601,4.948
2,1,48,-9.511,-6.967,24.178,0.746,-0.220,0.629,100.927,1.000,46.675,677.420,7.181
2,1,49,-8.937,-7.137,24.661,0.815,0.070,0.576,85.615,0.794,47.469,452.560,1.906
2,1,50,-8.181,-7.071,25.196,0.971,0.007,0.240,93.595,1.000,48.469,448.109,4.451
2,1,51,-7.281,-7.065,25.418,0.976,-0.135,0.170,102.367,1.000,49.469,445.873,2.236
2,1,52,-6.376,-7.190,25.576,0.925,0.338,0.176,75.231,1.000,50.469,442.093,3.780
2,1,53,-5.521,-6.877,25.739,-0.428,0.732,0.531,30.828,1.000,51.469,439.745,2.349
2,1,54,-5.916,-6.199,26.230,-0.146,0.721,0.677,32.701,1.000,52.469,435.197,4.548
2,1,55,-6.051,-5.533,26.856,0.242,0.675,0.697,40.942,1.000,53.469,430.866,4.331
2,1,56,-5.828,-4.910,27.499,0.169,0.645,0.745,42.010,1.000,54.469,420.718,10.148
2,1,57,-5.673,-4.316,28.185,-0.443,0.701,0.560,33.381,1.000,55.469,404.430,16.288
2,1,58,-6.078,-3.675,28.697,0.143,0.519,0.843,50.201,1.000,56.469,395.028,9.402
2,1,59,-5.948,-3.201,29.466,-0.021,0.575,0.818,44.809,1.000,57.469,389.824,5.204
2,1,60,-5.967,-2.676,30.212,-0.856,0.372,0.359,58.235,1.000,58.469,386.116,3.707
2,1,61,-6.745,-2.337,30.539,-0.291,0.713,0.638,32.503,1.000,59.469,383.008,3.109
2,1,62,-7.010,-1.689,31.119,-0.571,0.332,0.751,58.449,1.000,60.469,371.086,11.922
2,1,63,-7.526,-1.389,31.798,-0.605,0.734,0.310,32.681,1.000,61.469,367.571,3.515
2,1,64,-8.073,-0.726,32.078,-0.574,0.531,0.623,45.935,1.000,62.469,363.224,4.347
2,1,65,-8.590,-0.247,32.640,-0.833,0.544,0.104,49.769,1.000,63.469,347.399,15.825
2,1,66,-9.336,0.239,32.734,-0.719,0.458,0.523,51.467,1.000,64.469,342.918,4.481
2,1,67,-9.979,0.648,33.202,-0.737,0.588,0.334,44.031,1.000,65.469,340.265,2.653
2,1,68,-10.636,1.173,33.500,-0.732,0.509,0.453,48.513,1.000,66.469,328.811,11.454
2,1,69,-11.285,1.625,33.902,-0.360,0.645,-0.674,56.425,1.000,67.469,312.567,16.244
2,1,70,-11.602,2.192,33.310,0.394,0.439,-0.808,76.075,1.000,68.469,308.779,3.788
2,1,71,-11.257,2.577,32.602,0.399,0.363,-0.842,80.787,1.000,69.469,302.702,6.077
2,1,72,-10.908,2.895,31.866,0.567,-0.015,-0.824,103.029,1.000,70.469,296.198,6.503
2,1,73,-10.416,2.882,31.150,0.190,0.720,-0.667,55.691,1.000,71.469,286.714,9.484
2,1,74,-10.252,3.504,30.574,0.874,0.210,-0.439,88.453,1.000,72.469,277.656,9.058
2,1,75,-9.503,3.684,30.197,0.991,-0.068,-0.113,101.577,1.000,73.469,270.315,7.341
2,1,76,-8.658,3.626,30.102,0.979,-0.105,0.175,100.636,1.000,74.469,247.291,23.024
2,1,77,-7.843,3.539,30.247,0.896,0.085,0.435,86.767,1.000,75.469,242.908,4.382
2,1,78,-7.101,3.609,30.607,0.940,-0.318,0.124,113.435,1.000,76.469,237.321,5.587
2,1,79,-6.327,3.347,30.709,0.832,0.021,0.555,88.683,1.000,77.469,230.748,6.573
2,1,80,-5.651,3.364,31.161,0.184,-0.069,0.981,85.129,1.000,78.469,225.292,5.456
2,1,81,-5.502,3.309,31.952,-0.680,0.184,0.710,67.447,1.000,79.469,220.829,4.463
2,1,82,-6.047,3.456,32.521,-0.942,0.283,0.182,65.351,1.000,80.469,215.006,5.823
2,1,83,-6.796,3.680,32.666,-0.606,-0.512,0.609,108.858,1.000,81.469,207.000,8.007
2,1,84,-7.270,3.279,33.143,-0.954,0.213,0.212,69.132,1.000,82.469,200.645,6.355
2,1,85,-8.009,3.444,33.307,0.468,0.421,0.777,60.303,1.000,83.469,194.156,6.489
2,1,86,-7.651,3.766,33.900,0.398,0.777,-0.489,51.195,1.000,84.469,188.246,5.910
2,1,87,-7.351,4.352,33.532,0.484,0.697,-0.529,57.849,1.000,85.469,181.882,6.364
2,1,88,-6.992,4.870,33.139,0.380,0.273,-0.884,86.182,1.000,86.469,177.819,4.064
2,1,89,-6.713,5.071,32.489,0.404,0.094,-0.910,96.667,1.000,87.469,168.369,9.450
2,1,90,-6.424,5.138,31.837,0.956,-0.250,0.153,109.135,1.000,88.469,153.495,14.874
2,1,91,-5.773,4.968,31.941,0.065,0.629,0.775,41.904,1.000,89.469,143.376,10.119
2,1,92,-5.730,5.378,32.447,0.050,0.917,-0.396,34.873,1.000,90.469,136.556,6.820
2,1,93,-5.699,5.957,32.197,0.528,0.675,-0.514,59.460,1.000,91.469,132.424,4.132
2,1,94,-5.372,6.375,31.879,-0.470,0.242,-0.849,81.928,1.000,92.469,124.646,7.779
2,1,95,-5.650,6.517,31.378,0.283,-0.245,0.927,96.211,1.000,93.469,113.173,11.473
2,1,96,-5.496,6.384,31.883,-0.665,0.483,0.570,49.507,1.000,94.469,100.765,12.408
2,1,97,-5.819,6.618,32.159,-0.861,-0.455,0.226,107.786,1.000,95.469,89.425,11.340
2,1,98,-6.168,6.434,32.251,0.031,-0.680,0.732,122.617,0.857,96.327,71.456,17.969
2,1,99,-6.159,6.242,32.457,0.001,-0.323,0.946,98.524,0.594,96.920,64.198,7.258
2,1,100,-6.159,6.166,32.680,-0.408,0.496,-0.767,66.681,0.498,97.419,59.459,4.739
2,1,101,-6.244,6.269,32.521,-0.118,0.122,0.985,72.120,0.440,97.859,56.377,3.082
2,1,102,-6.266,6.293,32.708,-0.990,0.108,0.086,76.402,0.403,98.262,51.244,5.133
2,1,103,-6.428,6.310,32.722,0.632,0.761,0.143,45.840,0.346,98.608,45.604,5.640
2,1,104,-6.343,6.413,32.742,0.257,-0.886,0.386,145.824,0.287,98.895,38.779,6.826
2,1,105,-6.316,6.321,32.782,-0.475,0.805,0.354,25.218,0.222,99.117,37.243,1.536
2,1,106,-6.362,6.399,32.816,-0.838,0.269,0.476,63.653,0.208,99.325,33.862,3.381
2,1,107,-6.432,6.422,32.856,0.253,-0.788,0.561,134.448,0.179,99.504,28.849,5.013
2,1,108,-6.416,6.371,32.892,0.798,0.453,0.397,65.091,0.141,99.645,25.027,3.822
2,1,109,-6.375,6.394,32.913,-0.806,-0.589,-0.052,119.481,0.114,99.759,21.279,3.748
2,1,110,-6.407,6.371,32.911,0.631,0.589,-0.506,65.600,0.090,99.849,16.603,4.676
2,1,111,-6.390,6.387,32.897,0.427,-0.748,-0.509,150.461,0.065,99.913,13.267,3.335
2,1,112,-6.381,6.372,32.887,0.841,-0.519,0.153,125.249,0.049,99.962,10.889,2.378
2,1,113,-6.369,6.365,32.889,0.753,0.651,-0.094,57.783,0.039,100.002,9.902,0.987
2,1,114,-6.359,6.373,32.888,0.565,0.589,-0.578,65.884,0.036,100.037,7.344,2.558
2,1,115,-6.355,6.378,32.883,0.397,0.541,-0.742,69.420,0.027,100.065,5.126,2.218
2,1,116,-6.353,6.380,32.879,-0.175,0.777,0.605,27.576,0.021,100.085,3.578,1.548
2,1,117,-6.353,6.383,32.881,0.864,0.142,0.484,82.863,0.016,100.101,0.646,2.932
2,1,118,-6.353,6.383,32.881,0.864,0.142,0.484,82.863,0.002,100.103,0.000,0.646
2,3,1,-8.945,-7.135,24.678,-0.393,0.063,0.917,0.796,0.019,0.019,222.359,0.596
2,3,2,-9.260,-7.084,25.416,-0.326,0.491,0.808,25.932,1.000,1.019,215.601,6.758
2,3,3,-9.520,-6.694,26.058,0.127,0.454,0.882,37.531,1.000,2.019,210.104,5.497
2,3,4,-9.420,-6.336,26.753,-0.179,-0.462,0.869,32.683,1.000,3.019,201.023,9.081
2,3,5,-9.558,-6.694,27.426,-0.798,-0.322,0.509,41.076,1.000,4.019,193.048,7.975
2,3,6,-10.167,-6.939,27.814,0.467,0.175,0.867,50.732,1.000,5.019,188.332,4.716
2,3,7,-9.815,-6.807,28.468,0.485,-0.506,0.713,63.713,1.000,6.019,182.065,6.267
2,3,8,-9.454,-7.184,28.998,0.618,0.036,0.785,60.567,1.000,7.019,174.388,7.677
2,3,9,-9.004,-7.157,29.570,-0.015,0.299,0.954,25.274,1.000,8.019,166.998,7.390
2,3,10,-9.014,-6.944,30.250,0.455,-0.302,-0.838,164.674,1.000,9.019,160.443,6.554
2,3,11,-8.697,-7.155,29.666,0.240,-0.691,-0.682,139.706,1.000,10.019,153.871,6.572
2,3,12,-8.533,-7.626,29.201,0.913,-0.352,0.206,100.290,1.000,11.019,146.509,7.362
2,3,13,-7.929,-7.859,29.337,0.019,-0.840,0.543,63.726,1.000,12.019,137.684,8.825
2,3,14,-7.917,-8.392,29.682,-0.961,-0.257,-0.106,75.415,1.000,13.019,129.915,7.770
2,3,15,-8.502,-8.549,29.617,0.417,-0.022,0.908,47.286,1.000,14.019,121.297,8.618
2,3,16,-8.261,-8.562,30.142,0.294,-0.875,0.383,79.128,1.000,15.019,113.429,7.868
2,3,17,-8.101,-9.039,30.351,-0.176,0.477,0.861,27.034,1.000,16.019,102.477,10.953
2,3,18,-8.188,-8.803,30.776,0.945,-0.001,-0.326,131.329,1.000,17.019,87.542,14.935
2,3,19,-7.818,-8.804,30.649,-0.150,0.462,0.874,26.925,0.828,17.847,75.942,11.600
2,3,20,-7.864,-8.660,30.920,0.108,-0.983,-0.151,103.888,0.656,18.503,65.949,9.994
2,3,21,-7.837,-8.902,30.883,-0.641,-0.631,0.437,52.491,0.521,19.023,61.035,4.913
2,3,22,-7.976,-9.039,30.978,-0.193,0.064,0.979,11.235,0.459,19.482,53.220,7.815
2,3,23,-8.010,-9.028,31.147,0.640,-0.598,0.483,80.465,0.368,19.850,43.072,10.148
2,3,24,-7.931,-9.102,31.207,0.042,0.894,0.447,63.207,0.262,20.112,40.782,2.289
2,3,25,-7.926,-9.001,31.257,0.005,0.322,0.947,26.957,0.240,20.352,39.236,1.546
2,3,26,-7.926,-8.967,31.357,-0.171,-0.740,0.651,51.655,0.226,20.578,34.328,4.908
2,3,27,-7.940,-9.030,31.413,0.652,-0.062,-0.755,161.632,0.183,20.761,30.162,4.166
2,3,28,-7.895,-9.034,31.360,0.072,0.060,-0.996,160.493,0.150,20.912,27.347,2.815
2,3,29,-7.891,-9.031,31.301,-0.685,0.084,-0.723,113.696,0.130,21.042,25.180,2.168
2,3,30,-7.927,-9.027,31.264,-0.091,0.346,-0.934,143.692,0.115,21.156,20.021,5.159
2,3,31,-7.930,-9.014,31.229,-0.670,0.308,0.675,26.275,0.083,21.239,14.123,5.898
2,3,32,-7.944,-9.007,31.244,-0.626,-0.329,0.707,29.473,0.053,21.292,12.107,2.016
2,3,33,-7.955,-9.013,31.256,0.365,-0.860,0.357,82.052,0.044,21.336,9.765,2.343
2,3,34,-7.951,-9.024,31.261,0.437,0.899,0.032,94.685,0.035,21.371,8.091,1.674
2,3,35,-7.946,-9.015,31.261,0.301,-0.444,-0.844,156.945,0.030,21.401,7.300,0.791
2,3,36,-7.944,-9.019,31.254,0.562,-0.614,-0.554,139.655,0.027,21.428,5.201,2.099
2,3,37,-7.941,-9.022,31.251,-0.029,0.473,0.880,31.539,0.021,21.449,1.940,3.261
2,3,38,-7.941,-9.021,31.252,-0.029,0.473,0.880,31.539,0.008,21.457,0.000,1.940
2,2,1,-14.660,-4.600,21.803,0.061,-0.139,0.988,1.262,0.006,0.006,106.552,0.056
2,2,2,-14.629,-4.671,22.311,0.230,0.555,0.799,43.047,1.000,1.006,97.457,9.095
2,2,3,-14.522,-4.412,22.684,0.336,0.936,-0.104,101.776,0.987,1.993,94.499,2.958
2,2,4,-14.372,-3.997,22.638,-0.933,0.306,-0.190,107.900,0.938,2.931,81.298,13.201
